,age,assists,birthCity,birthCountry,birthDate,clubId,firstName,foot,goals,heightCm,id,image,lastName,nationality,nickname,ownGoals,penaltyGoals,position,teamId,type,weightKg,iso3
418,20,0,Karlsruhe,Germany,1993-06-20T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Sead,Left,0,183.0,D43EABA4-27CD-416A-B3ED-2BDA2D68A18A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/212062.png,Kolašinac,Bosnia-Herzegovina,S. Kolašinac,1,0,Defender,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,82.0,DEU
419,32,0,München,Germany,1982-06-05T00:00:00.000Z,BDE10691-4281-417F-A475-B4C137DDE683,Zvjezdan,Both,0,180.0,02E7BD42-D1AD-451D-BC42-133914A5013E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1666.png,Misimović,Bosnia-Herzegovina,Z. Misimović,0,0,Midfielder,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,79.0,DEU
420,25,0,Tōkyō,Japan,1989-03-03T00:00:00.000Z,DD418ADD-3A92-4620-9A79-783CD2AB16E4,Shuichi,Right,0,187.0,083C8803-7C31-428D-B4B0-AFBD915A3F22,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5535.png,Gonda,Japan,S. Gonda,0,0,Goalkeeper,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,83.0,JPN
421,28,0,Miyazaki,Japan,1985-08-28T00:00:00.000Z,394EF3CF-E3B0-4DB9-B9F9-E62052421A42,Masahiko,Right,0,179.0,53A13A23-3CCE-4611-B79A-C00E2078941A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5550.png,Inoha,Japan,M. Inoha,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,73.0,JPN
422,28,0,Tourcoing,France,1986-01-14T00:00:00.000Z,1E452709-FBD3-46BB-AC5A-1EC4F054715D,Yohan,Right,0,175.0,82B5699A-545B-4CA4-8C52-0715761D3A1F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2056.png,Cabaye,France,Y. Cabaye,0,0,Midfielder,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,72.0,FRA
423,26,0,Kannami,Japan,1988-03-27T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Atsuto,Right,0,176.0,EB9AAEA8-CB29-43EC-B672-A2E7992E1E33,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5623.png,Uchida,Japan,A. Uchida,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,62.0,JPN
424,22,0,Midfielder,Belgium,1992-02-13T00:00:00.000Z,B246AD00-1846-49EF-8367-DE7880CD050E,Tino,,0,,E178D902-00D4-422E-AB3C-BFFDA8E03CBC,http://cache.images.globalsportsmedia.com/soccer/players/150x150/137283.png,Sušić,Bosnia-Herzegovina,T. Sušić,0,0,185 cm,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,,BEL
425,27,0,Ōita,Japan,1986-06-18T00:00:00.000Z,939FAA13-EE3E-495A-B127-A8D599751B05,Shusaku,Left,0,183.0,87BF63FC-E4ED-4607-8C2A-0AE765AAB1F7,http://cache.images.globalsportsmedia.com/soccer/players/150x150/159877.png,Nishikawa,Japan,S. Nishikawa,0,0,Goalkeeper,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,81.0,JPN
426,31,0,Yono,Japan,1983-03-20T00:00:00.000Z,6693A57F-930C-421B-861B-FD08B0B7B42C,Eiji,Right,0,185.0,0ABEF184-B53C-4D8E-A391-B3E4F33B1EC0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5440.png,Kawashima,Japan,E. Kawashima,0,0,Goalkeeper,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,80.0,JPN
427,24,0,Velika Kladusa,Bosnia-Herzegovina,1989-08-16T00:00:00.000Z,3398107C-3DFD-4C2E-8E62-DCDEA5E9F766,Anel,Right,0,184.0,0B6427E0-62AB-491D-97AA-32303D521C71,http://cache.images.globalsportsmedia.com/soccer/players/150x150/11247.png,Hadžić,Bosnia-Herzegovina,A. Hadžić,0,0,Midfielder,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,73.0,BIH
428,27,1,Ehime,Japan,1986-09-12T00:00:00.000Z,AECBF317-9809-44F9-855A-08D06039A3E3,Yuto,Both,0,170.0,0A21A7F5-A0AA-408A-B009-4E3FCD19E1F3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/48597.png,Nagatomo,Japan,Y. Nagatomo,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,68.0,JPN
429,23,0,Mâcon,France,1991-03-21T00:00:00.000Z,13FC7AEB-1CA4-482D-B80B-42FE109D0A80,Antoine,,1,176.0,B296D103-407A-4C24-9C92-F9E92E8F4DCA,http://cache.images.globalsportsmedia.com/soccer/players/150x150/92385.png,Griezmann,France,A. Griezmann,0,0,Attacker,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,67.0,FRA
430,30,0,*Born at sea,Angola,1984-03-08T00:00:00.000Z,FE26EFE8-2B31-4575-B665-3F7ABD0A6A2F,Rio Antonio,Right,0,172.0,EEAC7973-9E5A-4615-B3F5-22BDC0601650,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1491.png,Zoba Mavuba,France,R. Mavuba,0,0,Midfielder,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,74.0,AGO
431,24,4,Amsterdam,Netherlands,1990-03-09T00:00:00.000Z,3F577501-4006-416E-8095-EEA5A6734EBD,Daley,Both,0,182.0,F51B755C-8459-4624-8886-286CA787D445,http://cache.images.globalsportsmedia.com/soccer/players/150x150/68886.png,Blind,Netherlands,D. Blind,0,0,Defender,FB6842E6-BB62-450D-98C0-A062610E6518,Player,68.0,NLD
432,32,0,Fukuoka,Japan,1982-06-09T00:00:00.000Z,C68C3DA7-7792-4FDF-9122-5B68B4527473,Yoshito,Both,0,170.0,616D696A-7BFB-44F1-8448-5C526A0920C3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/66184.png,Okubo,Japan,Y. Ōkubo,0,0,Attacker,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,73.0,JPN
433,32,0,Montevideo,Uruguay,1982-01-22T00:00:00.000Z,D36CCD44-C68B-44AC-83C7-CD9311C86224,Rodrigo Martín,Left,0,181.0,D9E649CE-5E57-46F2-90A5-FCE5ACAEB1A1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/57049.png,Muñoz Salomón,Uruguay,R. Muñoz,0,0,Goalkeeper,088C4113-CEFC-460C-830C-277C148C0CE7,Player,79.0,URY
434,25,0,L'Hospitalet de Llobregat,Spain,1989-03-21T00:00:00.000Z,35BCEEAF-37D3-4685-83C4-DDCA504E0653,Jordi,Left,0,172.0,1EFC45D2-DB4A-4600-859A-7E6B5FC41B6F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/60883.png,Alba Ramos,Spain,Jordi Alba,0,0,Defender,05A7BADE-915A-4AFB-8C28-702069220E43,Player,69.0,ESP
435,34,0,Kagoshima,Japan,1980-01-28T00:00:00.000Z,57F9ACF5-816F-479F-84DF-3274E29B9C67,Yasuhito,Right,0,178.0,A7ED7458-9EEB-4919-BBA8-2D17B34D17C6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/567.png,Endō,Japan,Y. Endō,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,73.0,JPN
436,33,0,Móstoles,Spain,1981-05-20T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Iker,Left,0,182.0,4F63F5EE-BCAD-46A7-98D9-C906712D11CF,http://cache.images.globalsportsmedia.com/soccer/players/150x150/317.png,Casillas Fernández,Spain,Casillas,0,0,Goalkeeper,05A7BADE-915A-4AFB-8C28-702069220E43,Player,86.0,ESP
437,31,0,Madrid,Spain,1982-08-31T00:00:00.000Z,DCB173E1-03FA-410D-BE03-A634DC61063A,José Manuel,Right,0,188.0,2A29FFA2-99BF-4F87-BAAE-AB6F344D2936,http://cache.images.globalsportsmedia.com/soccer/players/150x150/318.png,Reina Páez,Spain,Pepe Reina,0,0,Goalkeeper,05A7BADE-915A-4AFB-8C28-702069220E43,Player,92.0,ESP
438,28,0,Hyōgo,Japan,1986-04-16T00:00:00.000Z,5E570C31-5DD7-4164-A7E1-EA29DC44E68C,Shinji,Right,0,174.0,4CA03573-2790-49D2-9C91-E024DACA2026,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5724.png,Okazaki,Japan,S. Okazaki,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,76.0,JPN
439,28,0,Sevilla,Spain,1986-03-30T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Sergio,Right,0,183.0,5D5ABE84-4CAD-4E7B-90AF-A283A7885D6D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/326.png,Ramos García,Spain,Sergio Ramos,0,0,Defender,05A7BADE-915A-4AFB-8C28-702069220E43,Player,81.0,ESP
440,25,0,Defender,Bosnia-Herzegovina,1988-12-15T00:00:00.000Z,A868EAFD-6A50-44E3-A9D9-33C2628FB11D,Toni,,0,,B089A08E-EBE1-4A34-84D6-0F621D4286AC,http://cache.images.globalsportsmedia.com/soccer/players/150x150/40481.png,Šunjić,Bosnia-Herzegovina,T. Šunjić,0,0,192 cm,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,,BIH
441,28,0,Osaka,Japan,1986-06-13T00:00:00.000Z,CFA70ED6-BBF5-450B-B13A-8D6B176B6E25,Keisuke,Left,1,182.0,DDB0DD11-78E3-4EF2-9027-CAEF331CB8A6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5797.png,Honda,Japan,K. Honda,0,0,Attacker,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,74.0,JPN
442,23,0,Madrid,Spain,1990-11-07T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,David,Right,0,192.0,113D32EA-3A69-4C4A-B2A7-D937BB2419F0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/61954.png,De Gea Quintana,Spain,De Gea,0,0,Goalkeeper,05A7BADE-915A-4AFB-8C28-702069220E43,Player,82.0,ESP
443,28,0,Villamarchante,Spain,1985-09-04T00:00:00.000Z,DCB173E1-03FA-410D-BE03-A634DC61063A,Raúl,Right,0,190.0,2A17EEC7-500F-48E2-85A0-E599E8DF2E9D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/3017.png,Albiol Tortajada,Spain,Albiol,0,0,Defender,05A7BADE-915A-4AFB-8C28-702069220E43,Player,82.0,ESP
444,25,0,Hyōgo,Japan,1989-03-17T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Shinji,Both,0,172.0,3601C578-B244-43B2-BD55-80E0C8FCB6CD,http://cache.images.globalsportsmedia.com/soccer/players/150x150/25072.png,Kagawa,Japan,S. Kagawa,0,0,Attacker,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,63.0,JPN
445,24,0,Pamplona,Spain,1989-08-28T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,César,Right,0,178.0,10205D54-5410-4A2B-BA48-2F8378459EF8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/18099.png,Azpilicueta Tanco,Spain,Azpilicueta,0,0,Defender,05A7BADE-915A-4AFB-8C28-702069220E43,Player,70.0,ESP
446,25,0,Viña del Mar,Chile,1988-07-18T00:00:00.000Z,D3B0F49E-B23F-4685-B48A-F52215569591,Eugenio Esteban,Left,0,175.0,3B3FB3E5-7898-4934-8FBD-9B95F0D2FC63,http://cache.images.globalsportsmedia.com/soccer/players/150x150/111938.png,Mena Reveco,Chile,E. Mena,0,0,Defender,9A319800-C80A-4FD9-9679-125D27246FB0,Player,68.0,CHL
447,30,0,Rotterdam,Netherlands,1983-08-06T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Robin,Left,4,184.0,D48EDAA2-7353-413B-A65C-BA375C2D26F5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/49.png,van Persie,Netherlands,R. van Persie,0,0,Attacker,FB6842E6-BB62-450D-98C0-A062610E6518,Player,71.0,NLD
448,34,0,Terrassa,Spain,1980-01-25T00:00:00.000Z,35BCEEAF-37D3-4685-83C4-DDCA504E0653,Xavier,Right,0,170.0,2234F32E-F65B-4D08-AB96-A30C8962D16C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/333.png,Hernández Creus,Spain,Xavi,0,0,Midfielder,05A7BADE-915A-4AFB-8C28-702069220E43,Player,68.0,ESP
449,28,0,Okayama,Japan,1986-02-22T00:00:00.000Z,E3286147-FC8D-43B0-AEA4-3ACFE5CEFA3A,Toshihiro,,0,174.0,DADE095C-07D9-469B-962C-8B2D75F3E173,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5669.png,Aoyama,Japan,T. Aoyama,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,73.0,JPN
450,31,0,Sendai,Japan,1983-01-25T00:00:00.000Z,57F9ACF5-816F-479F-84DF-3274E29B9C67,Yasuyuki,Right,0,178.0,A504318A-3FEF-4945-A5CE-4DC0C5E9E194,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5544.png,Konno,Japan,Y. Konno,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,73.0,JPN
451,24,0,Osaka,Japan,1990-01-03T00:00:00.000Z,955DDD28-A431-4C5A-B375-65F99F6D86CE,Yoichiro,,0,173.0,8CD7F0AB-6F0F-4ECC-8F5C-CDEF8C11B261,http://cache.images.globalsportsmedia.com/soccer/players/150x150/25058.png,Kakitani,Japan,Y. Kakitani,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,62.0,JPN
452,32,0,Tuilla,Spain,1981-12-03T00:00:00.000Z,DC3AF2EC-11E6-492E-8650-ABABAF1CF87D,David,Right,0,175.0,ED033343-ECBD-4078-9259-52DFE1753E90,http://cache.images.globalsportsmedia.com/soccer/players/150x150/338.png,Villa Sánchez,Spain,David Villa,0,0,Attacker,05A7BADE-915A-4AFB-8C28-702069220E43,Player,69.0,ESP
453,30,0,Fujieda,Japan,1984-01-18T00:00:00.000Z,4A0AD021-96F3-4F69-8EC9-10F60B961E2E,Makoto,Right,0,177.0,391AE1AF-5C6B-4F5B-9913-8D0C79A7E15B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5335.png,Hasebe,Japan,M. Hasebe,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,66.0,JPN
454,25,0,Estella,Spain,1988-09-02T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Javier,Right,0,190.0,2955FE87-F9A1-4FFC-8A0D-BD010A0EDE94,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4470.png,Martínez Aginaga,Spain,Javi Martínez,0,0,Midfielder,05A7BADE-915A-4AFB-8C28-702069220E43,Player,81.0,ESP
455,24,1,Liberia,Costa Rica,1989-10-24T00:00:00.000Z,55EA847E-8B84-450A-B457-007B7614749F,Cristian,Right,0,175.0,937F4954-1D6C-448F-9C4F-3DCDD6A9363A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/44104.png,Gamboa Luna,Costa Rica,C. Gamboa,0,0,Defender,F77B348A-D7AE-4534-8ADA-8E52BEE64744,Player,67.0,CRI
456,27,0,Hiroshima,Japan,1987-05-21T00:00:00.000Z,DD418ADD-3A92-4620-9A79-783CD2AB16E4,Masato,,0,180.0,D384B54E-4B07-4DE6-94E5-73B2CD595FE1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5731.png,Morishige,Japan,M. Morishige,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,72.0,JPN
457,23,0,Mie,Japan,1990-10-06T00:00:00.000Z,955DDD28-A431-4C5A-B375-65F99F6D86CE,Hotaru,,0,173.0,B2879DDA-F9AB-452F-859E-2F825B18CF86,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74839.png,Yamaguchi,Japan,H. Yamaguchi,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,72.0,JPN
458,30,0,Maracaibo,Venezuela,1983-10-19T00:00:00.000Z,3A10F0DC-AB65-429E-BE79-FD06F191B834,Jorge Luís,Right,2,173.0,53D5FF18-784F-488D-B797-442AD7373E00,http://cache.images.globalsportsmedia.com/soccer/players/150x150/9295.png,Valdivia Toro,Chile,J. Valdivia,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,71.0,VEN
459,24,0,Kanagawa,Japan,1990-04-04T00:00:00.000Z,ECB3694F-B5D5-4694-B73B-6299B4CDFEAB,Manabu,,0,165.0,2A836233-D064-454B-AF8B-6B732E0FB91A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/68872.png,Saito,Japan,M. Saito,0,0,Attacker,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,64.0,JPN
460,24,0,Kagoshima,Japan,1990-05-18T00:00:00.000Z,550C20FB-73DE-46DF-9A70-15C9CAA3C074,Yuya,,0,182.0,64036713-053F-40BD-8480-BE116BDA4001,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74303.png,Osako,Japan,Y. Osako,0,0,Attacker,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,70.0,JPN
461,28,0,Arguineguín,Spain,1986-01-08T00:00:00.000Z,E2951B6F-60EA-4ACE-BC4F-1967FEFB82EE,David Josué,Left,0,170.0,3E0054F6-5AED-4B46-BD7B-5A5EEF930A0C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/3026.png,Jiménez Silva,Spain,David Silva,0,0,Midfielder,05A7BADE-915A-4AFB-8C28-702069220E43,Player,67.0,ESP
462,26,0,Burgos,Spain,1988-04-28T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Juan Manuel,Left,0,170.0,C2A72D66-D488-40CF-A4F1-1E106970060C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19106.png,Mata García,Spain,Mata,0,0,Attacker,05A7BADE-915A-4AFB-8C28-702069220E43,Player,63.0,ESP
463,24,0,Kashiwa,Japan,1990-04-12T00:00:00.000Z,15CF5E89-EE3C-47DA-A9B4-1F1D1D49FF54,Hiroki,Right,0,185.0,6F8CE7E9-76E8-4255-811C-AE6721DC3A56,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74373.png,Sakai,Japan,H. Sakai,0,0,Defender,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,70.0,JPN
464,29,0,Guayaquil,Ecuador,1985-04-09T00:00:00.000Z,E11C2974-552E-4C9B-8F29-6AD163ACCF59,Christian,Right,0,181.0,06A7D6A9-5EA9-4327-8D5D-8B5BFDCF7C0C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/6948.png,Noboa Tello,Ecuador,C. Noboa,0,0,Midfielder,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,74.0,ECU
465,27,0,Guayaquil,Ecuador,1987-04-23T00:00:00.000Z,BD9388CA-DBCF-4D29-8D37-2F5564C08449,Michael Antonio,Right,0,177.0,4D39F4BB-3573-43F1-8EE4-17E056AA74A2,http://cache.images.globalsportsmedia.com/soccer/players/150x150/33555.png,Arroyo Mina,Ecuador,M. Arroyo,0,0,Attacker,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,72.0,ECU
466,26,0,Esmeraldas,Ecuador,1987-07-08T00:00:00.000Z,6EC04E2E-0CE7-4100-9F0B-7B28BF5B4778,Juan Carlos,Right,0,174.0,0F0F62BC-B62A-4AEB-8CC9-906467DC9B05,http://cache.images.globalsportsmedia.com/soccer/players/150x150/72314.png,Paredes Reasco,Ecuador,J. Paredes,0,0,Defender,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,72.0,ECU
467,30,0,Zürich,Switzerland,1983-09-08T00:00:00.000Z,970F061C-1954-4DC4-B735-54B53591E782,Diego,Right,0,194.0,753CB3F2-02F0-44F1-8C21-DD4FE51C8232,http://cache.images.globalsportsmedia.com/soccer/players/150x150/196.png,Benaglio,Switzerland,D. Benaglio,0,0,Goalkeeper,496A037B-FD32-4917-93E6-335D76C3422C,Player,89.0,CHE
468,25,0,Lagarto,Brazil,1988-10-07T00:00:00.000Z,DC3AF2EC-11E6-492E-8650-ABABAF1CF87D,Diego,,0,186.0,B9BED5DB-1B62-40C3-88DC-92270A4C1CDD,http://cache.images.globalsportsmedia.com/soccer/players/150x150/60977.png,Da Silva Costa,Spain,Diego Costa,0,0,Attacker,05A7BADE-915A-4AFB-8C28-702069220E43,Player,78.0,BRA
469,25,0,Morges,Switzerland,1988-12-17T00:00:00.000Z,EA1CAAB3-1BBB-4C16-AF44-9C3A3DDBC447,Yann,Right,0,183.0,C9BEFD87-8561-4C3C-BDFE-E160101BBF59,http://cache.images.globalsportsmedia.com/soccer/players/150x150/11341.png,Sommer,Switzerland,Y. Sommer,0,0,Goalkeeper,496A037B-FD32-4917-93E6-335D76C3422C,Player,79.0,CHE
470,28,0,Guayaquil,Ecuador,1985-12-16T00:00:00.000Z,6EC04E2E-0CE7-4100-9F0B-7B28BF5B4778,Máximo Orlando,,0,188.0,D5B98920-2545-4841-BC4A-9B9A127AD1A8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22809.png,Banguera Valdiviezo,Ecuador,M. Banguera,0,0,Goalkeeper,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,87.0,ECU
471,30,0,Albacete,Spain,1984-05-11T00:00:00.000Z,35BCEEAF-37D3-4685-83C4-DDCA504E0653,Andrés,Right,0,170.0,C8730CD6-72B8-48BA-B4EC-84D0C775916B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/329.png,Iniesta Luján,Spain,Iniesta,0,0,Midfielder,05A7BADE-915A-4AFB-8C28-702069220E43,Player,65.0,ESP
472,34,1,Esmeraldas,Ecuador,1979-08-11T00:00:00.000Z,5009B220-E807-48B6-BA00-C445E5D79851,Walter Orlando,,0,171.0,8FCF9C3A-4EEF-4CE1-8FD1-72E19BED11D6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/23123.png,Ayoví Corozo,Ecuador,W. Ayoví,0,0,Defender,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,68.0,ECU
473,27,0,Tachina,Ecuador,1987-06-05T00:00:00.000Z,1389B18B-1CCC-4428-9BB4-A38883CBA1DB,Alexander,,0,193.0,13AFF0D2-47AC-4B76-8374-FD8EE2DB39E3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22966.png,Domínguez Carabalí,Ecuador,A. Domínguez,0,0,Goalkeeper,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,76.0,ECU
474,29,0,Defender,Ecuador,1985-03-24T00:00:00.000Z,E2462637-46A7-4498-B596-6C4F4A23DBDC,Gabriel Eduardo,,0,,69EF9113-CE96-4E41-9421-2B8126D5AAB9,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22999.png,Achilier Zurita,Ecuador,G. Achilier,0,0,180 cm,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,,ECU
475,32,0,Esmeraldas,Ecuador,1981-09-28T00:00:00.000Z,E2462637-46A7-4498-B596-6C4F4A23DBDC,Jorge Daniel,,0,179.0,9B170C0B-CF82-4D97-BFBE-55AB51DE2FE5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/270.png,Guagua Tamayo,Ecuador,J. Guagua,0,0,Defender,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,65.0,ECU
476,31,0,Neuchâtel,Switzerland,1983-06-10T00:00:00.000Z,CD33D191-6620-465A-8A0C-C69219148B96,Steve,Right,0,186.0,F40B011E-9765-4A0A-9A1F-F7731F141E5E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/11490.png,von Bergen,Switzerland,S. von Bergen,0,0,Defender,496A037B-FD32-4917-93E6-335D76C3422C,Player,82.0,CHE
477,25,0,Guayaquil,Ecuador,1988-09-05T00:00:00.000Z,28DC3AFF-4D56-46AE-A1D6-257FD79B6931,Felipe Salvador,Left,0,190.0,55CE3756-238B-46DF-84EC-06597C311A3F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/23232.png,Caicedo Corozo,Ecuador,F. Caicedo,0,0,Attacker,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,78.0,ECU
478,24,0,Zellwiller,France,1989-11-08T00:00:00.000Z,704E2ED9-85F9-4075-B819-24DF8EF78803,Morgan,Right,0,181.0,40ED1E36-7CE0-4AA8-99F6-028F4F4A5BBC,http://cache.images.globalsportsmedia.com/soccer/players/150x150/33245.png,Schneiderlin,France,M. Schneiderlin,0,0,Midfielder,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,75.0,FRA
479,28,0,Tetovo,FYR Macedonia,1986-04-12T00:00:00.000Z,DCB173E1-03FA-410D-BE03-A634DC61063A,Blerim,Right,0,179.0,FD63D14F-BA7F-42EC-93DA-5A7B4F9898D7,http://cache.images.globalsportsmedia.com/soccer/players/150x150/209.png,Džemaili,Switzerland,B. Džemaili,0,0,Midfielder,496A037B-FD32-4917-93E6-335D76C3422C,Player,73.0,MKD
480,27,0,Abidjan,Côte d'Ivoire,1987-01-18T00:00:00.000Z,095F6EBD-88AE-48E3-9759-AC80B5C6241A,Johan Danon,Right,0,191.0,E071BA27-5269-42BD-8A2F-E0ECFD00B6A9,http://cache.images.globalsportsmedia.com/soccer/players/150x150/200.png,Djourou-Gbadjere,Switzerland,J. Djourou,0,0,Defender,496A037B-FD32-4917-93E6-335D76C3422C,Player,87.0,CIV
481,30,0,Loja,Ecuador,1983-10-20T00:00:00.000Z,6EC04E2E-0CE7-4100-9F0B-7B28BF5B4778,Luis Fernando,,0,172.0,86BC8610-2551-4484-A468-E3D3F6D737A8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/282.png,Saritama Padilla,Ecuador,L. Saritama,0,0,Midfielder,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,70.0,ECU
482,29,0,Gèneve,Switzerland,1985-02-14T00:00:00.000Z,92CECDE0-5BC8-4BD4-80AC-C674E4057557,Philippe,Both,0,190.0,2A76DBEC-B87F-4C51-9BF8-4E44BFA0F6E1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/204.png,Senderos,Switzerland,P. Senderos,0,0,Defender,496A037B-FD32-4917-93E6-335D76C3422C,Player,84.0,CHE
483,23,0,Sankt Gallen,Switzerland,1991-02-08T00:00:00.000Z,6F8A4A71-5016-4D29-B21D-02EB498F55A7,Michael,Right,0,185.0,C08F4635-8517-4514-A55F-04D8380F91A0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/37846.png,Lang,Switzerland,M. Lang,0,0,Defender,496A037B-FD32-4917-93E6-335D76C3422C,Player,79.0,CHE
484,24,0,Shushufindi,Ecuador,1990-02-15T00:00:00.000Z,7ED7915A-9F11-4CBF-B962-3076D22E74EF,Fidel Francisco,,0,176.0,A2614CB3-758A-4C58-BB6F-A7B822A1A9D3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/115364.png,Martínez Tenorio,Ecuador,F. Martínez,0,0,Attacker,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,72.0,ECU
485,28,0,Vidnoye,Russia,1986-04-08T00:00:00.000Z,25E0B278-C949-4906-BBA6-2584E653E518,Igor,,0,185.0,28F50CC5-87BE-4178-9EAA-89648544CA96,http://cache.images.globalsportsmedia.com/soccer/players/150x150/6389.png,Akinfeev,Russia,I. Akinfeev,0,0,Goalkeeper,BBBE6B39-E345-43C7-9E31-A442A866BF60,Player,78.0,RUS
